Context,Code,Occupation
89,17-1012.00,Landscape Architects
89,25-4021.00,Librarians
89,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
89,45-4023.00,Log Graders and Scalers
89,43-4151.00,Order Clerks
89,25-1054.00,"Physics Teachers, Postsecondary"
89,33-3021.02,Police Identification and Records Officers
89,49-9021.02,Refrigeration Mechanics and Installers
89,33-9099.02,Retail Loss Prevention Specialists
89,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic"
89,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
89,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
89,27-1027.00,Set and Exhibit Designers
89,39-5093.00,Shampooers
89,19-3041.00,Sociologists
89,15-1133.00,"Software Developers, Systems Software"
89,17-2199.11,Solar Energy Systems Engineers
89,43-3021.01,Statement Clerks
89,11-3071.02,Storage and Distribution Managers
89,19-3022.00,Survey Researchers
89,47-2082.00,Tapers
88,17-2021.00,Agricultural Engineers
88,29-1069.01,Allergists and Immunologists
88,39-3091.00,Amusement and Recreation Attendants
88,39-2011.00,Animal Trainers
88,19-3091.01,Anthropologists
88,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary"
88,49-3023.01,Automotive Master Mechanics
88,15-2041.01,Biostatisticians
88,43-5011.00,Cargo and Freight Agents
88,47-2061.00,Construction Laborers
88,43-9031.00,Desktop Publishers
88,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
88,15-1199.12,Document Management Specialists
88,47-2081.00,Drywall and Ceiling Tile Installers
88,47-5021.00,"Earth Drillers, Except Oil and Gas"
88,53-7032.00,Excavating and Loading Machine and Dragline Operators
88,51-2091.00,Fiberglass Laminators and Fabricators
88,35-3041.00,"Food Servers, Nonrestaurant"
88,39-3011.00,Gaming Dealers
88,49-9099.01,Geothermal Technicians
88,19-3093.00,Historians
88,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
88,53-7051.00,Industrial Truck and Tractor Operators
88,13-2072.00,Loan Officers
88,53-5021.02,"Mates- Ship, Boat, and Barge"
88,25-4013.00,Museum Technicians and Conservators
88,17-2199.09,Nanosystems Engineers
88,15-1142.00,Network and Computer Systems Administrators
88,13-1199.06,Online Merchants
88,53-7064.00,"Packers and Packagers, Hand"
88,47-2152.02,Plumbers
88,49-3043.00,Rail Car Repairers
88,19-4099.03,Remote Sensing Technicians
88,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
88,33-3051.03,Sheriffs and Deputy Sheriffs
88,29-2055.00,Surgical Technologists
88,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
88,47-2044.00,Tile and Marble Setters
87,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers"
87,23-1022.00,"Arbitrators, Mediators, and Conciliators"
87,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
87,41-2011.00,Cashiers
87,13-1031.01,"Claims Examiners, Property and Casualty Insurance"
87,23-2091.00,Court Reporters
87,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
87,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
87,43-4061.00,"Eligibility Interviewers, Government Programs"
87,45-2092.02,"Farmworkers and Laborers, Crop"
87,17-2111.02,Fire-Prevention and Protection Engineers
87,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers
87,39-9031.00,Fitness Trainers and Aerobics Instructors
87,13-2099.04,"Fraud Examiners, Investigators and Analysts"
87,15-1199.05,Geographic Information Systems Technicians
87,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
87,17-2112.01,Human Factors Engineers and Ergonomists
87,15-1122.00,Information Security Analysts
87,13-1041.02,Licensing Examiners and Inspectors
87,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service"
87,49-9011.00,Mechanical Door Repairers
87,29-2011.00,Medical and Clinical Laboratory Technologists
87,31-2021.00,Physical Therapist Assistants
87,25-1065.00,"Political Science Teachers, Postsecondary"
87,39-9041.00,Residential Advisors
87,41-3031.01,"Sales Agents, Securities and Commodities"
87,47-2022.00,Stonemasons
87,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
87,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
86,29-1199.01,Acupuncturists
86,25-2059.01,Adapted Physical Education Specialists
86,51-9191.00,Adhesive Bonding Machine Operators and Tenders
86,33-9011.00,Animal Control Workers
86,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary"
86,49-3021.00,Automotive Body and Related Repairers
86,43-9011.00,Computer Operators
86,33-3012.00,Correctional Officers and Jailers
86,13-2041.00,Credit Analysts
86,43-4051.00,Customer Service Representatives
86,43-9021.00,Data Entry Keyers
86,15-1199.07,Data Warehousing Specialists
86,25-1063.00,"Economics Teachers, Postsecondary"
86,17-2199.03,Energy Engineers
86,19-4011.02,Food Science Technicians
86,53-7071.00,Gas Compressor and Gas Pumping Station Operators
86,25-1125.00,"History Teachers, Postsecondary"
86,19-2041.03,Industrial Ecologists
86,25-1112.00,"Law Teachers, Postsecondary"
86,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
86,45-4022.00,Logging Equipment Operators
86,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
86,31-1015.00,Orderlies
86,13-1041.07,Regulatory Affairs Specialists
86,33-9032.00,Security Guards
86,29-2099.07,Surgical Assistants
86,27-2012.04,Talent Directors
86,49-9052.00,Telecommunications Line Installers and Repairers
86,39-7011.00,Tour Guides and Escorts
86,15-1199.03,Web Administrators
85,27-2011.00,Actors
85,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors
85,19-2011.00,Astronomers
85,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
85,49-9061.00,Camera and Photographic Equipment Repairers
85,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists"
85,15-1121.00,Computer Systems Analysts
85,43-4041.02,Credit Checkers
85,47-2043.00,Floor Sanders and Finishers
85,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
85,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
85,13-2053.00,Insurance Underwriters
85,13-1111.00,Management Analysts
85,17-2199.05,Mechatronics Engineers
85,51-9082.00,Medical Appliance Technicians
85,31-9092.00,Medical Assistants
85,43-5031.00,"Police, Fire, and Ambulance Dispatchers"
85,19-3094.00,Political Scientists
85,51-9071.07,Precious Metal Workers
85,19-4099.02,Precision Agriculture Technicians
85,53-4021.00,"Railroad Brake, Signal, and Switch Operators"
85,15-2041.00,Statisticians
85,13-2082.00,Tax Preparers
85,27-3042.00,Technical Writers
85,33-9093.00,Transportation Security Screeners
85,29-2056.00,Veterinary Technologists and Technicians
85,25-1194.00,"Vocational Education Teachers, Postsecondary"
84,45-2011.00,Agricultural Inspectors
84,27-3021.00,Broadcast News Analysts
84,47-2051.00,Cement Masons and Concrete Finishers
84,15-1143.00,Computer Network Architects
84,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
84,29-2051.00,Dietetic Technicians
84,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles"
84,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders"
84,53-2031.00,Flight Attendants
84,51-3093.00,Food Cooking Machine Operators and Tenders
84,47-3016.00,Helpers--Roofers
84,15-1199.09,Information Technology Project Managers
84,25-9031.01,Instructional Designers and Technologists
84,31-9095.00,Pharmacy Aides
84,51-9195.03,"Stone Cutters and Carvers, Manufacturing"
84,11-3131.00,Training and Development Managers
84,49-9064.00,Watch Repairers
84,53-7073.00,Wellhead Pumpers
83,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
83,49-3091.00,Bicycle Repairers
83,47-2011.00,Boilermakers
83,51-3021.00,Butchers and Meat Cutters
83,51-9121.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
83,51-2021.00,"Coil Winders, Tapers, and Finishers"
83,15-1141.00,Database Administrators
83,47-5011.00,"Derrick Operators, Oil and Gas"
83,29-2032.00,Diagnostic Medical Sonographers
83,17-2141.01,Fuel Cell Engineers
83,17-1022.01,Geodetic Surveyors
83,15-1199.04,Geospatial Information Scientists and Technologists
83,51-9198.00,Helpers--Production Workers
83,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers"
83,43-9041.02,Insurance Policy Processing Clerks
83,17-3031.02,Mapping Technicians
83,31-9011.00,Massage Therapists
83,49-9062.00,Medical Equipment Repairers
83,41-2022.00,Parts Salespersons
83,27-3012.00,Public Address System and Other Announcers
83,53-5011.00,Sailors and Marine Oilers
83,11-2022.00,Sales Managers
83,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
83,49-9097.00,Signal and Track Switch Repairers
83,47-2221.00,Structural Iron and Steel Workers
83,15-1134.00,Web Developers
82,39-5011.00,Barbers
82,35-3022.01,Baristas
82,43-3021.02,"Billing, Cost, and Rate Clerks"
82,35-2015.00,"Cooks, Short Order"
82,41-9011.00,Demonstrators and Product Promoters
82,39-4011.00,Embalmers
82,19-3011.01,Environmental Economists
82,45-1011.07,First-Line Supervisors of Agricultural Crop and Horticultural Workers
82,33-1011.00,First-Line Supervisors of Correctional Officers
82,25-1192.00,"Home Economics Teachers, Postsecondary"
82,13-1032.00,"Insurance Appraisers, Auto Damage"
82,29-2071.00,Medical Records and Health Information Technicians
82,53-7111.00,Mine Shuttle Car Operators
82,53-6021.00,Parking Lot Attendants
82,13-2052.00,Personal Financial Advisors
82,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
82,25-2011.00,"Preschool Teachers, Except Special Education"
82,21-1015.00,Rehabilitation Counselors
82,19-2099.01,Remote Sensing Scientists and Technologists
82,19-4061.00,Social Science Research Assistants
82,47-2231.00,Solar Photovoltaic Installers
82,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
82,47-2053.00,Terrazzo Workers and Finishers
82,53-6041.00,Traffic Technicians
82,33-3052.00,Transit and Railroad Police
82,27-2023.00,"Umpires, Referees, and Other Sports Officials"
81,49-3011.00,Aircraft Mechanics and Service Technicians
81,51-3011.00,Bakers
81,53-3022.00,"Bus Drivers, School or Special Client"
81,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
81,27-2022.00,Coaches and Scouts
81,35-2021.00,Food Preparation Workers
81,43-5011.01,Freight Forwarders
81,11-9061.00,Funeral Service Managers
81,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
81,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
81,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
81,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
81,13-1161.00,Market Research Analysts and Marketing Specialists
81,51-9122.00,"Painters, Transportation Equipment"
81,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
81,43-5052.00,Postal Service Mail Carriers
81,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
81,43-9081.00,Proofreaders and Copy Markers
81,51-8021.00,Stationary Engineers and Boiler Operators
81,51-4121.06,"Welders, Cutters, and Welder Fitters"
80,35-3011.00,Bartenders
80,43-9111.01,Bioinformatics Technicians
80,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
80,25-1123.00,"English Language and Literature Teachers, Postsecondary"
80,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
80,45-1011.08,First-Line Supervisors of Animal Husbandry and Animal Care Workers
80,39-3012.00,Gaming and Sports Book Writers and Runners
80,31-1011.00,Home Health Aides
80,27-3091.00,Interpreters and Translators
80,25-1082.00,"Library Science Teachers, Postsecondary"
80,53-3033.00,Light Truck or Delivery Services Drivers
80,51-9083.00,Ophthalmic Laboratory Technicians
80,51-9111.00,Packaging and Filling Machine Operators and Tenders
80,49-3092.00,Recreational Vehicle Service Technicians
80,47-2171.00,Reinforcing Iron and Rebar Workers
80,41-9041.00,Telemarketers
80,17-2199.10,Wind Energy Engineers
80,11-9199.10,Wind Energy Project Managers
79,45-2091.00,Agricultural Equipment Operators
79,39-6011.00,Baggage Porters and Bellhops
79,25-1011.00,"Business Teachers, Postsecondary"
79,11-9039.01,Distance Learning Coordinators
79,41-9091.00,"Door-To-Door Sales Workers, News and Street Vendors, and Related Workers"
79,19-4041.02,Geological Sample Test Technicians
79,13-1031.02,"Insurance Adjusters, Examiners, and Investigators"
79,15-2021.00,Mathematicians
79,33-9021.00,Private Detectives and Investigators
79,43-2011.00,"Switchboard Operators, Including Answering Service"
78,53-2021.00,Air Traffic Controllers
78,15-2041.02,Clinical Data Managers
78,51-3092.00,Food Batchmakers
78,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
78,53-6051.08,Freight and Cargo Inspectors
78,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
78,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
78,53-7033.00,"Loading Machine Operators, Underground Mining"
78,45-2092.01,Nursery Workers
78,27-4021.00,Photographers
78,51-5112.00,Printing Press Operators
78,51-3023.00,Slaughterers and Meat Packers
78,39-1012.00,Slot Supervisors
78,47-4099.02,Solar Thermal Installers and Technicians
78,51-4121.07,Solderers and Brazers
77,53-6011.00,Bridge and Lock Tenders
77,27-1022.00,Fashion Designers
77,39-4021.00,Funeral Attendants
77,53-7063.00,Machine Feeders and Offbearers
77,37-2012.00,Maids and Housekeeping Cleaners
77,33-3041.00,Parking Enforcement Workers
77,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
77,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
77,27-4013.00,Radio Operators
77,51-6041.00,Shoe and Leather Workers and Repairers
77,25-1113.00,"Social Work Teachers, Postsecondary"
77,13-1199.05,Sustainability Specialists
76,47-2021.00,Brickmasons and Blockmasons
76,35-2014.00,"Cooks, Restaurant"
76,51-4051.00,Metal-Refining Furnace Operators and Tenders
76,39-3021.00,Motion Picture Projectionists
76,39-9021.00,Personal Care Aides
76,51-4052.00,"Pourers and Casters, Metal"
76,15-1199.10,Search Marketing Strategists
76,41-3041.00,Travel Agents
76,35-3031.00,Waiters and Waitresses
75,13-2021.02,"Appraisers, Real Estate"
75,51-2022.00,Electrical and Electronic Equipment Assemblers
75,19-2041.02,Environmental Restoration Planners
75,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic"
75,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
75,37-3011.00,Landscaping and Groundskeeping Workers
75,27-2042.01,Singers
75,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
74,51-9199.01,Recycling and Reclamation Workers
74,51-6051.00,"Sewers, Hand"
73,53-3021.00,"Bus Drivers, Transit and Intercity"
73,43-4071.00,File Clerks
73,51-9022.00,"Grinding and Polishing Workers, Hand"
73,31-9094.00,Medical Transcriptionists
73,51-9141.00,Semiconductor Processors
72,13-1199.04,Business Continuity Planners
72,51-7021.00,Furniture Finishers
72,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
72,43-4111.00,"Interviewers, Except Eligibility and Loan"
71,51-6011.00,Laundry and Dry-Cleaning Workers
71,39-5092.00,Manicurists and Pedicurists
71,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers"
71,43-9071.00,"Office Machine Operators, Except Computer"
71,47-2142.00,Paperhangers
70,43-3011.00,Bill and Account Collectors
70,45-4021.00,Fallers
70,51-9195.07,Molding and Casting Workers
70,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
70,51-6093.00,Upholsterers
69,49-9095.00,Manufactured Building and Mobile Home Installers
68,33-9091.00,Crossing Guards
68,43-5051.00,Postal Service Clerks
68,53-4041.00,Subway and Streetcar Operators
67,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
67,49-2097.00,Electronic Home Entertainment Equipment Installers and Repairers
67,51-4071.00,Foundry Mold and Coremakers
67,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
67,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
66,27-2041.04,Music Composers and Arrangers
66,53-6061.00,"Transportation Attendants, Except Flight Attendants"
65,35-2013.00,"Cooks, Private Household"
65,43-5041.00,"Meter Readers, Utilities"
65,51-9195.05,"Potters, Manufacturing"
64,27-1012.00,Craft Artists
64,27-2042.02,"Musicians, Instrumental"
64,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
63,43-9041.01,Insurance Claims Clerks
63,51-6031.00,Sewing Machine Operators
62,53-7011.00,Conveyor Operators and Tenders
62,35-9021.00,Dishwashers
62,53-7081.00,Refuse and Recyclable Material Collectors
62,47-5051.00,"Rock Splitters, Quarry"
62,51-6042.00,Shoe Machine Operators and Tenders
61,45-3021.00,Hunters and Trappers
60,41-9012.00,Models
56,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
55,43-2021.00,Telephone Operators
54,45-2021.00,Animal Breeders
47,51-9031.00,"Cutters and Trimmers, Hand"
39,27-3043.05,"Poets, Lyricists and Creative Writers"
39,51-9197.00,Tire Builders
